NV001a	NV001b	NV002a	NV002b	NV003a	NV003b	NV004a	NV004b	NV005a	NV005b	NV006a	NV006b	NV007a	NV007b	NV008a	NV008b	NV009a	NV009b	NT010a	NT010b	NT011a	NT011b	NT012a	NT012b	NT013a	NT013b	NT014a	NT014b	NT015a	NT015b	NT016a	NT016b	NT017a	NT017b	NT018a	NT018b	NH019a	NH019b	NH020a	NH020b	NH021a	NH021b	NH022a	NH022b	NH023a	NH023b	NH024a	NH024b	NH025a	NH025b	NH026a	NH026b	VU027a	VU027b	VU028a	VU028b	VU029a	VU029b	VU030a	VU030b	VU031a	VU031b	VU032a	VU032b	VU033a	VU033b	VU034a	VU034b	VU035a	VU035b	VO036a	VO036b	VO037a	VO037b	VO038a	VO038b	VO039a	VO039b	VO040a	VO040b	VO041a	VO041b	VO042a	VO042b	VO043a	VO043b	VD044a	VD044b	VD045a	VD045b	VD046a	VD046b	VD047a	VD047b	VD048a	VD048b	VD049a	VD049b	VD050a	VD050b	VD051a	VD051b	VD052a	VD052b	EM053a	EM053b	EM054a	EM054b	EM055a	EM055b	EM056a	EM056b	EM057a	EM057b	EM058a	EM058b	EM059a	EM059b	EM060a	EM060b	EM061a	EM061b	ES062a	ES062b	ES063a	ES063b	ES064a	ES064b	ES065a	ES065b	ES066a	ES066b	ES067a	ES067b	ES068a	ES068b	ES069a	ES069b	ES070a	ES070b	EV071a	EV071b	EV072a	EV072b	EV073a	EV073b	EV074a	EV074b	EV075a	EV075b	EV076a	EV076b	EV077a	EV077b	EV078a	EV078b	SN079a	SN079b	SN080a	SN080b	SN081a	SN081b	SN082a	SN082b	SN083a	SN083b	SN084a	SN084b	SN085a	SN085b	SN086a	SN086b	SN087a	SN087b	SV088a	SV088b	SV089a	SV089b	SV090a	SV090b	SV091a	SV091b	SV092a	SV092b	SV093a	SV093b	SV094a	SV094b	SV095a	SV095b	SM096a	SM096b	SM097a	SM097b	SM098a	SM098b	SM099a	SM099b	SM100a	SM100b	SM101a	SM101b	SM102a	SM102b	SM103a	SM103b	SM104a	SM104b	FF105a	FF105b	FF106a	FF106b	FF107a	FF107b	FF108a	FF108b	FF109a	FF109b	FF110a	FF110b	FF111a	FF111b	FF112a	FF112b	FL113a	FL113b	FL114a	FL114b	FL115a	FL115b	FL116a	FL116b	FL117a	FL117b	FL118a	FL118b	FL119a	FL119b	FL120a	FL120b	FM121a	FM121b	FM122a	FM122b	FM123a	FM123b	FM124a	FM124b	FM125a	FM125b	FM126a	FM126b	FM127a	FM127b	FM128a	FM128b	FM129a	FM129b	FM130a	FM130b	OTU_ID	pident	kingdom	phylum	class	order	family	genus	species	alternatives	redundancy
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90f488a3aad32e6f5b0b905c24a703475a36ba58	99.355	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius sp. 1ES	Procladius sp. 1ES, 38, 99.355	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911583c6f30635c880050ae325e51c0d123f7a26	94.304	Metazoa	Arthropoda	Insecta	Diptera	Cecidomyiidae		unmatched__sp	Cecidomyiidae sp. BOLD:ACU5396, 2, 94.304, Cecidomyiidae sp. BOLD:ACN5014, 1, 94.268, Cecidomyiidae sp. BOLD:ACI3977, 1, 94.118, Cecidomyiidae sp. BOLD-2016, 1, 93.631, Cecidomyiidae sp. BOLD:ACM2192, 4, 93.038	3076
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9126a11fa34b4b9a31f701d2809e4b0297fe38c4	95.541	Metazoa	Arthropoda	Insecta	Diptera	Cecidomyiidae		unmatched__sp	Cecidomyiidae sp. SSWLA3271-13, 1, 95.541	3076
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9136395f0ba3d76032193c719768a60b6986c24f	87.261	Metazoa	Arthropoda	Insecta	Diptera	Cecidomyiidae	unmatched	unmatched_Cecidomyiidae_sp	Cecidomyiidae sp. BOLD-2016, 1, 87.261, Cecidomyiidae sp. BOLD:ACI3163, 2, 86.624, Cecidomyiidae sp. BOLD:ACB2887, 1, 86.624, Cecidomyiidae sp. BOLD:ACI3940, 1, 86.624, Cecidomyiidae sp. BOLD-2016, 3, 86.538, Cecidomyiidae sp. BOLD:ACI4070, 1, 86.538	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	917e43e2d6301022a963a459a33bf6a5683a70b2	100	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Hydrobaenus	Hydrobaenus fusistylus	Hydrobaenus fusistylus, 36, 100.000, Hydrobaenus fusistylus,  4,  99.363	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918284f3f6dfa739e9416aa15557e33019bb8180	92.949	Metazoa	Arthropoda	Arachnida	Araneae	Linyphiidae	Bathyphantes	unmatched_Bathyphantes_sp	Bathyphantes orica,  5, 92.949, Bathyphantes canadensis,  1, 92.949, Grammonota gigas,  1, 92.949, Oedothorax retusus, 11, 92.357, Baryphyma trifrons,  1, 92.357, Grammonota gigas, 10, 92.308	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918a3159fbef565337e167fa50ebd141c7a9bda1	100	Metazoa	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Phyllonorycter	Phyllonorycter harrisella	Phyllonorycter harrisella, 2, 100.000, Phyllonorycter harrisella, 2,  99.363	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918a7b467bee6feb587474d07ea058a8a470b84d	92.994	Metazoa	Arthropoda	Insecta	Diptera	Cecidomyiidae		unmatched__sp	Cecidomyiidae sp. BOLD:ACC8757, 3, 93.631, Cecidomyiidae sp. BOLD-2016, 1, 93.631, Cecidomyiidae sp. BOLD:ACD2020, 1, 93.631, Cecidomyiidae sp. BOLD:ACC8757, 2, 92.994, Cecidomyiidae sp. BOLD-2016, 1, 92.994, Cecidomyiidae sp. BOLD:ACK4878, 1, 92.994	3076
0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91b2626be5f0edd646ee5839fdffc6f372ef9adf	94.872	Metazoa	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Cecidostiba	unmatched_Cecidostiba_sp	Cecidostiba sp. BOLD-2016, 2, 94.872, Pteromalinae sp. BOLD:ACM0337, 2, 94.268, Cecidostiba sp. BOLD-2016, 2, 94.231	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91b87debb820e2479fe6a7470f10280c11b49e1c	90.722	Metazoa	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	unmatched_Tipula_sp	Tipula parshleyi,  1, 91.398, Tipula parshleyi,  6, 90.722, Nephrotoma eucera,  1, 90.722, Tipula saxemontana,  1, 90.722, Tipulidae sp. BOLD-2016,  1, 90.426, Tipulidae sp. BOLD-2016, 14, 89.691, Tipula usitata,  2, 89.691, Tipula saxemontana,  1, 89.691	161
0	0	0	0	0	6	26	133	0	9	0	184	0	37	0	0	0	0	0	0	0	45	0	0	0	0	3	646	60	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	27	0	0	0	0	0	0	0	5	0	0	0	0	0	0	19	35	2	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	33	0	0	0	0	0	0	0	27	207	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	64	0	0	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	70	7	798	18	327	0	536	0	0	0	0	0	0	0	0	91d12a11175f226d8eb855037bf515a5350da5d3	92.949	Metazoa	Arthropoda	Insecta	Diptera	Psychodidae	Psychoda	unmatched_Psychoda_sp	Psychoda sp. BOLD-2016, 2, 92.949, Psychoda sp. BOLD:AAF9314, 1, 92.949, Psychoda sp. BOLD-2016, 1, 92.308	45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9203ff198f857a7b86f3db9dcd45eb7704642c2d	100	Metazoa	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	Araneus quadratus	Araneus quadratus, 7, 100.000, Araneus quadratus, 8,  99.363	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9228cd4dd873474f62b59d77a763a79103c04ae2	100	Metazoa	Arthropoda	Insecta	Lepidoptera	Noctuidae	Phlogophora	Phlogophora meticulosa	Phlogophora meticulosa, 2, 100.000, Phlogophora cf. meticulosa 4FA02, 1, 100.000, Phlogophora cf. meticulosa 4FA04, 1,  99.363	1
0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9250ed5a40d540b4f3ebe703d1a7a3655e76f686	93.631	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae		unmatched__sp	Sciaridae sp. BOLD:ACC7860, 8, 93.960, Sciaridae sp. BOLD:ACI4823, 2, 93.960, Corynoptera sp. BOLD-2016, 1, 93.960, Sciaridae sp. BOLD-2016, 1, 93.631, Corynoptera furcifera, 3, 93.590, Euglyphis sp. biolep02, 2, 93.506, Lepidoptera sp. BOLD:AAA2557, 1, 93.506, Sciara hemerobioides, 6, 92.994, Sciaridae sp. BOLD:ACD1299, 5, 92.994, Sciara helvola, 2, 92.994, Sciaridae sp. BOLD:ACA4746, 2, 92.994, Sciara kitakamiensis, 4, 92.949, Bradysia sp. BOLD-2016, 2, 92.949, Sciaridae sp. BOLD:ACA4746, 1, 92.949	3076
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925a08ea1c630b1bf79f28130c192d339bb38605	87.898	Metazoa	Arthropoda	Arachnida	Trombidiformes	Arrenuridae	unmatched	unmatched_Arrenuridae_sp	Arrenurus perforatus, 1, 98.039, Arrenuridae sp. BOLD:ACV5390, 1, 87.898	1
0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9272bfbe411957df53c5c65923915287e02e4a56	100	Metazoa	Arthropoda	Insecta	Lepidoptera	Erebidae	Thumatha	Thumatha senex	Thumatha senex, 2, 100.000, Thumatha senex, 1,  99.363	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927ea147461079269f9e98e1387a27501839d00d	98.726	Metazoa	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia sp. 2ES	Forcipomyia sp. 2ES, 27, 98.726, Forcipomyia sp. BOLD-2016,  1, 98.726, Forcipomyia sp. 2ES, 10, 98.089	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92c2c3af430d8571e72cfc2a37ede980b01abe34	100	Metazoa	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eana	Eana incanana	Eana freii, 1, 100, Eana incanana, 1, 100	1
